type,rd_percentage,pause,rd_mapped,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,measured_frequency,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR4-2666,40,1500,64,35122.0687096466,25.74311777783478,35103.865576497,35140.27184279619,2.99,114.98,,114.98,114.98,40823.17938218707,116.22705827505851
DDR4-2666,40,1500,64,35122.0687096466,25.74311777783478,35103.865576497,35140.27184279619,3.0,114.98,0.0,114.98,114.98,32797.959668519594,117.66042890442915
DDR4-2666,40,2000,64,26566.497565693935,0.2824892061889221,26566.29781566063,26566.697315727244,3.0,114.981,0.0,114.981,114.981,24941.008068486146,115.88954778554786
DDR4-2666,40,3000,64,17882.608887186987,9.151218997072663,17876.137998178034,17889.07977619594,3.0,114.981,0.0,114.981,114.981,17483.492904838975,114.05454778554785
DDR4-2666,40,5000,64,10837.986846945956,2.155435460111074,10836.462723915702,10839.51096997621,3.0,114.981,0.0,114.981,114.981,10586.285539607445,112.62728671328676
DDR4-2666,40,40000,64,1461.3266404602768,0.6396698534895704,1460.8743255691538,1461.7789553514,3.0,114.981,0.0,114.981,114.981,4410.257334820941,112.07962237762241
DDR4-2666,40,100000,64,651.015000851313,0.654918592612738,650.5519034733513,651.4780982292746,3.0,109.98200000000001,0.0,109.982,109.982,-883.7203474911512,112.88341258741261
DDR4-2666,42,0,64,232987.7681437643,14.535316938498816,232977.4901225904,232998.04616493822,3.0,319.88,0.0,319.88,319.88,232821.6067210947,317.1196853146853
DDR4-2666,42,5,64,233070.28823751752,244.08293844944694,232897.695536568,233242.88093846707,2.99,324.876,0.0,324.876,324.876,233403.60562431617,328.7544195804196
DDR4-2666,42,10,64,233791.10841798445,97.41729089783306,233722.22399098577,233859.99284498315,3.0,334.869,0.0,334.869,334.869,233846.40488075293,337.268020979021
DDR4-2666,42,15,64,234594.01165089195,19.03385024161368,234580.552686314,234607.47061546988,2.99,344.86100000000005,0.0,344.861,344.861,234168.65913790013,343.0855501165501
DDR4-2666,42,20,64,234191.45652758863,199.17777752132255,234050.61657044163,234332.29648473562,3.0,349.859,0.0,349.859,349.859,234389.0230432529,346.6320675990676
DDR4-2666,42,25,64,234565.96728687471,279.8381069992978,234368.09186378113,234763.84270996833,3.0,349.858,0.0,349.858,349.858,234526.15124430682,348.3326340326348
DDR4-2666,42,30,64,234558.95621075033,223.58937327565638,234400.85464870586,234717.0577727948,3.0,344.862,0.0,344.862,344.862,234633.1651364202,349.0897855477863
DDR4-2666,42,35,64,234606.0114533544,242.07048982570885,234434.8417684735,234777.18113823532,3.0,349.859,0.0,349.859,349.859,234658.6604375252,348.89178088578166
DDR4-2666,42,40,64,234624.44157245883,336.9016912376332,234386.2161019915,234862.6670429262,3.0,344.862,0.0,344.862,344.862,234628.88239967843,347.08662703962784
DDR4-2666,42,45,64,234622.20997224282,232.236030150246,234457.99430048774,234786.4256439979,3.0,344.862,0.0,344.862,344.862,234646.3372302751,344.9552424242432
DDR4-2666,42,50,64,234623.48608971512,218.4674322564673,234469.00628689816,234777.96589253208,3.0,344.862,0.0,344.862,344.862,234566.31852279237,342.95220979021053
DDR4-2666,42,55,64,234654.9213264403,153.77008007402011,234546.18946007633,234763.65319280422,3.0,344.862,0.0,344.862,344.862,234474.2944275273,341.00729836829913
DDR4-2666,42,60,64,234204.92514525133,103.52513280647244,234131.72182182065,234278.12846868203,3.0,334.87,0.0,334.87,334.87,234343.10569684007,338.41020512820586
DDR4-2666,42,65,64,234179.05509940552,148.33589863387294,234074.16577958813,234283.94441922294,3.0,334.87,0.0,334.87,334.87,234223.52640084593,337.29230303030374
DDR4-2666,42,70,64,234093.10686993494,101.4631212334008,234021.36160887047,234164.85213099944,3.0,334.87,0.0,334.87,334.87,234213.44177305844,335.9997156177164
DDR4-2666,42,80,64,233918.9339455123,236.91941406172776,233751.40662123452,234086.4612697901,3.0,334.87,0.0,334.87,334.87,235434.4278746359,342.3248135198143
DDR4-2666,42,90,64,233885.10385536746,264.2054532739776,233698.282387731,234071.92532300396,3.0,334.87,0.0,334.87,334.87,235582.63556897076,340.484818181819
DDR4-2666,42,100,64,233920.13213558355,225.3938492175477,233760.7546163641,234079.50965480303,3.0,334.87,0.0,334.87,334.87,233986.9526671517,330.64258275058353
DDR4-2666,42,120,64,233707.0255797318,170.8400171097059,233586.22344513552,233827.8277143281,3.0,329.874,0.0,329.874,329.874,230948.32103036626,312.2506293706301
DDR4-2666,42,140,64,232251.12416531928,913.9098311768927,231604.89232630105,232897.35600433752,3.0,324.877,0.0,324.877,324.877,226907.0583789387,288.25576689976754
DDR4-2666,42,160,64,215840.66458797245,161.811613724576,215726.24649863306,215955.08267731182,3.0,229.93500000000003,0.0,229.935,229.935,220118.8760373668,259.33319347319406
DDR4-2666,42,180,64,207035.4250381549,272.7573230872559,206842.55648538162,207228.2935909282,3.0,209.94500000000002,0.0,209.945,209.945,210318.70979405084,228.51120512820563
DDR4-2666,42,200,64,200516.69189477008,143.06281485463253,200415.53120825073,200617.85258128942,3.0,194.951,0.0,194.951,194.951,197699.90893584263,198.6319883449888
DDR4-2666,42,220,64,188766.47519501715,22.376033267745893,188750.65295015747,188782.29743987683,3.0,179.958,0.0,179.958,179.958,183646.86490480468,173.71414219114257
DDR4-2666,42,260,64,166823.81314381125,29.374509615259292,166803.04222886826,166844.5840587542,3.0,159.966,0.0,159.966,159.966,168905.27396099048,156.83322377622412
DDR4-2666,42,300,64,150662.14779534627,7.072522815289095,150657.1467665035,150667.14882418906,3.0,149.969,0.0,149.969,149.969,153372.42879200587,151.06445687645723
DDR4-2666,42,340,64,135788.67532174464,124.93508092767797,135700.33287881257,135877.01776467668,3.0,139.973,0.0,139.973,139.973,136680.21910733706,141.7671048951052
DDR4-2666,42,380,64,123234.82627053684,18.736926209350724,123221.57726295562,123248.07527811806,3.0,134.974,0.0,134.974,134.974,120128.22336566643,134.1707086247089
DDR4-2666,42,450,64,105862.71627855058,0.6228515049684442,105862.27585602774,105863.15670107341,3.0,129.976,0.0,129.976,129.976,105228.32025435408,128.86931468531498
DDR4-2666,42,550,64,88061.45903039281,40.58050145494709,88032.76428263006,88090.15377815555,3.0,124.978,0.0,124.978,124.978,92464.8334771509,125.68842657342685
DDR4-2666,42,600,64,81277.7784811499,16.884489430046198,81265.83934417705,81289.71761812277,3.0,124.978,0.0,124.978,124.978,81640.82709171894,123.46307925407952
DDR4-2666,42,700,64,70427.73600535242,4.891179416003436,70424.27741921936,70431.19459148547,3.0,119.979,0.0,119.979,119.979,71519.6360354065,121.73849417249444
DDR4-2666,42,800,64,62059.84732493563,24.162509402099296,62042.76185068692,62076.93279918434,3.0,119.979,0.0,119.979,119.979,62164.85644834778,120.04900000000026
DDR4-2666,42,900,64,55489.45449388496,2.847563367932669,55487.440962517634,55491.46802525228,3.0,119.979,0.0,119.979,119.979,53706.97308818968,118.75559207459233
DDR4-2666,42,1000,64,50211.57757606458,35.0743495620425,50186.77626564355,50236.37888648561,3.0,119.979,0.0,119.979,119.979,45464.59564339646,117.68362237762264
DDR4-2666,42,1500,64,33988.612311125486,23.39372762173081,33972.07044768693,34005.15417456404,3.0,114.98,0.0,114.98,114.98,35697.6634196283,116.96135198135224
DDR4-2666,42,2000,64,25705.716984128347,16.944051959993722,25693.735730086657,25717.698238170033,3.0,114.981,0.0,114.981,114.981,26204.13787203496,116.26244755244755
DDR4-2666,42,3000,64,17285.496058707133,4.522994937176361,17282.297818315783,17288.694299098483,3.0,114.981,0.0,114.981,114.981,17416.432960183716,115.4761188811189
DDR4-2666,42,5000,64,10503.786969159812,0.11818035620271727,10503.703403028538,10503.870535291086,3.0,114.981,0.0,114.981,114.981,9743.188267830847,114.45666666666669
DDR4-2666,42,40000,64,1436.2276937852157,1.1439692538360056,1435.4187853683593,1437.036602202072,3.0,114.981,0.0,114.981,114.981,3593.0433787327493,113.05839160839166
DDR4-2666,42,100000,64,633.0215768267583,4.261165415006525,630.0084778660496,636.034675787467,3.0,109.98200000000001,0.0,109.982,109.982,-625.3621233541926,111.13559440559449
DDR4-2666,44,0,65,233036.03268390597,29.264633797623972,233015.33946289873,233056.7259049132,3.0,319.88,0.0,319.88,319.88,232885.1269537972,336.7600209790209
DDR4-2666,44,5,65,233384.17076017737,137.99662794919652,233286.59240877363,233481.74911158113,3.0,324.876,0.0,324.876,324.876,233544.72993008967,315.2999020979021
DDR4-2666,44,10,65,233850.08284070052,29.02059358681207,233829.56218218122,233870.6034992198,3.0,334.869,0.0,334.869,334.869,234026.13887668558,315.98530069930064
DDR4-2666,44,15,65,234377.24320741236,125.71384775125313,234288.3500931784,234466.1363216463,3.0,344.862,0.0,344.862,344.862,234352.74472877762,330.77244988344984
DDR4-2666,44,20,65,234720.96234068376,2.266337568080506,234719.35979802092,234722.5648833466,2.99,349.858,0.0,349.858,349.858,234547.9384215584,351.61758275058264
DDR4-2666,44,25,65,234763.33548406535,26.571208626852428,234744.54680226097,234782.1241658697,2.99,354.855,0.0,354.855,354.855,234635.1108902211,370.47693240093326
DDR4-2666,44,30,65,234541.6938878733,36.47988239312891,234515.89871565622,234567.48906009036,2.99,349.858,0.0,349.858,349.858,234649.99457118387,346.071741258742
DDR4-2666,44,35,65,234600.04222586224,161.4831044375421,234485.8564276674,234714.22802405708,2.99,349.858,0.0,349.858,349.858,234575.5462817154,325.6507832167839
DDR4-2666,44,40,65,234521.7748990873,189.9376222286345,234387.46871840698,234656.0810797676,3.0,344.861,0.0,344.861,344.861,234483.15403160127,309.92496736596803
DDR4-2666,44,45,65,234106.92345641996,190.83965539615343,233971.97944197003,234241.86747086988,3.0,344.861,0.0,344.861,344.861,234420.45590038868,299.1152657342664
DDR4-2666,44,50,65,234429.29211531515,142.57161735582392,234328.47875787813,234530.1054727522,3.0,104.983,0.0,104.983,104.983,234396.8908966098,293.6757995338002
DDR4-2666,44,55,65,234433.97896132147,254.24778757025084,234254.19862662887,234613.7592960141,3.0,344.862,0.0,344.862,344.862,234426.14479530713,313.4683240093247
DDR4-2666,44,60,65,234532.85726559942,11.542113535304468,234524.69575884938,234541.01877234946,3.0,339.867,0.0,339.867,339.867,234445.1646403682,296.14659673659736
DDR4-2666,44,65,65,234442.59707167986,1.7733109805357197,234441.34315146037,234443.85099189935,3.0,334.869,0.0,334.869,334.869,234462.12440104078,290.1825594405601
DDR4-2666,44,70,65,234348.79713806167,58.29864977905091,234307.5737674689,234390.02050865447,2.99,334.869,,334.869,334.869,234381.34468354625,295.2851538461545
DDR4-2666,44,70,65,234348.79713806167,58.29864977905091,234307.5737674689,234390.02050865447,3.0,334.869,0.0,334.869,334.869,234105.54896233755,311.16310955711026
DDR4-2666,44,80,65,234052.4782987006,124.38260444325874,233964.52651563712,234140.43008176406,3.0,109.98200000000001,0.0,109.982,109.982,235549.7413289767,296.08840326340396
DDR4-2666,44,90,65,233649.65766616576,22.21305287652472,233633.9506658459,233665.3646664856,3.0,334.869,0.0,334.869,334.869,236019.36048798426,298.11569463869535
DDR4-2666,44,100,65,233150.93122363935,168.61959757009046,233031.6991627566,233270.1632845221,3.0,334.87,0.0,334.87,334.87,233808.39891518245,294.5525011655018
DDR4-2666,44,120,65,233176.78113417397,31.660968499514006,233154.39344864903,233199.1688196989,3.0,329.873,0.0,329.873,329.873,230193.0301257369,288.3340419580426
DDR4-2666,44,140,65,233804.56034108013,34.59198103152592,233780.10011671804,233829.0205654422,3.0,329.873,0.0,329.873,329.873,225547.09200030298,281.98781351981415
DDR4-2666,44,160,65,213884.69877433788,24.70950783803725,213867.2265137858,213902.17103488994,3.0,224.937,0.0,224.937,224.937,218308.06591839908,276.1889067599074
DDR4-2666,44,180,65,201038.21427053775,18.977235021637142,201024.79533896578,201051.63320210972,3.0,199.94899999999998,0.0,199.949,199.949,208070.3118371713,226.26256410256457
DDR4-2666,44,200,65,198416.9360529654,108.73991505039615,198340.04532164763,198493.8267842832,3.0,194.952,0.0,194.952,194.952,194987.67746604234,196.38347086247126
DDR4-2666,44,220,65,186288.3571563126,204.28129277650515,186143.90846892077,186432.8058437044,3.0,179.958,0.0,179.958,179.958,180417.46022301825,171.69905128205164
DDR4-2666,44,260,65,164404.43609461834,123.46419317501372,164317.13372639057,164491.73846284614,3.0,159.966,0.0,159.966,159.966,165320.23333961423,155.28435431235465
DDR4-2666,44,300,65,147229.5494173143,5.99051429277826,147225.31348403505,147233.7853505935,3.0,149.97,0.0,149.97,149.97,150145.10383889775,151.27463403263437
DDR4-2666,44,340,65,132099.89257218398,40.753573003591804,132071.07544435558,132128.7097000124,3.0,139.973,0.0,139.973,139.973,133702.19002158227,142.60634265734296
DDR4-2666,44,380,65,119620.37084085868,18.581344879987682,119607.23184589048,119633.50983582689,3.0,134.975,0.0,134.975,134.975,116779.714036096,134.1709930069933
DDR4-2666,44,450,65,102717.40514305924,29.957102349037104,102696.22227284354,102738.58801327494,3.0,129.976,0.0,129.976,129.976,102004.19377833842,128.86961305361334
DDR4-2666,44,550,65,85339.2373590495,5.782008612176836,85335.14886155096,85343.32585654805,3.0,124.978,0.0,124.978,124.978,89476.46126583757,125.68860839160868
DDR4-2666,44,600,65,78686.25312459448,14.365540667541563,78676.09515337305,78696.41109581591,3.0,124.978,0.0,124.978,124.978,79020.59496120126,123.46309790209817
DDR4-2666,44,700,65,68156.06706351666,12.782801518963744,68147.02825788004,68165.10586915328,3.0,119.979,0.0,119.979,119.979,69221.04526393366,121.73851515151541
DDR4-2666,44,800,65,60072.09513105405,1.632464767161414,60070.94080414714,60073.249457960956,3.0,119.979,0.0,119.979,119.979,60153.26834128336,120.04891608391634
DDR4-2666,44,900,65,53716.00325709847,4.146218978274963,53713.07143754265,53718.93507665429,3.0,119.979,0.0,119.979,119.979,51959.45245209939,118.75559207459233
DDR4-2666,44,1000,65,48605.26348338647,5.9844003800541286,48601.0318732964,48609.495093476544,3.0,119.979,0.0,119.979,119.979,43987.01910653682,118.10311888111914
DDR4-2666,44,1500,65,32839.04072027636,2.4564105994768997,32837.30377568409,32840.777664868634,3.0,114.98,0.0,114.98,114.98,34538.010616432904,116.8564778554781
DDR4-2666,44,2000,65,24869.73326192776,10.436290222557004,24862.35369034096,24877.112833514562,3.0,114.981,0.0,114.981,114.981,25348.086361754933,115.84295104895106
DDR4-2666,44,3000,65,16745.22311111037,14.196712048808063,16735.184519750102,16755.26170247063,3.0,114.981,0.0,114.981,114.981,16843.326738462238,114.70704195804197
DDR4-2666,44,5000,65,10141.019686505024,1.4435987704640276,10139.998908025116,10142.040464984932,3.0,114.981,0.0,114.981,114.981,9419.531280173527,113.33800932400935
DDR4-2666,44,40000,65,1387.1329052798724,17.45891583907122,1374.7875874979,1399.478223061845,3.0,109.98200000000001,0.0,109.982,109.982,3472.4995205075393,111.62511188811193
DDR4-2666,44,100000,65,615.3654131689511,2.621397720305412,613.5118050647362,617.219021273166,3.0,109.98200000000001,0.0,109.982,109.982,-601.9690069169737,109.45760839160845
DDR4-2666,46,0,65,233249.49868150035,78.10055574649083,233194.27324891757,233304.72411408313,3.0,314.883,0.0,314.883,314.883,233041.71361316738,312.2626993006993
DDR4-2666,46,5,65,233611.99528426406,55.67944455428425,233572.62397144703,233651.3665970811,2.99,324.877,0.0,324.877,324.877,233938.4155891861,327.84637062937065
DDR4-2666,46,10,65,234433.49326641986,56.65037627071737,234393.43540120206,234473.55113163765,3.0,334.869,0.0,334.869,334.869,234553.77079372384,339.15546853146856
DDR4-2666,46,15,65,235106.58998945585,93.83092466151957,235040.2415063427,235172.93847256902,3.0,349.859,0.0,349.859,349.859,234935.31968095244,346.8015081585082
DDR4-2666,46,20,65,235325.44314658514,118.08929364053554,235241.9414062664,235408.9448869039,3.0,354.855,0.0,354.855,354.855,235130.6027050438,351.3960046620047
DDR4-2666,46,25,65,235132.12489497173,48.413110236503336,235097.89165642517,235166.3581335183,3.0,354.855,0.0,354.855,354.855,235187.16032017028,353.550473193474
DDR4-2666,46,30,65,235172.07341221202,282.2535801324811,234972.48999168616,235371.65683273788,3.0,349.858,0.0,349.858,349.858,235226.19614407615,354.81998834498916
DDR4-2666,46,35,65,234875.82297940465,291.13961344233945,234669.95618446756,235081.68977434176,3.0,354.855,0.0,354.855,354.855,235112.1681749096,354.2026596736605
DDR4-2666,46,40,65,235277.60196264164,286.3271932359787,235075.13806266637,235480.06586261693,3.0,349.858,0.0,349.858,349.858,235047.87633996352,351.57040559440634
DDR4-2666,46,45,65,234668.05970832528,361.83291587301056,234412.20519985497,234923.9142167956,3.0,349.859,0.0,349.859,349.859,235064.12808144695,349.1479533799541
DDR4-2666,46,50,65,235190.88768244418,369.0779675806242,234929.91014878138,235451.865216107,3.0,349.859,0.0,349.859,349.859,235085.2335226752,347.389424242425
DDR4-2666,46,55,65,234922.95296864808,426.6498947693105,234621.26593486418,235224.640002432,3.0,344.861,0.0,344.861,344.861,234985.60422641996,345.28147785547856
DDR4-2666,46,60,65,235227.56257653702,342.59952911289,234985.30812626999,235469.81702680408,3.0,339.866,0.0,339.866,339.866,234919.79511468945,342.2299347319355
DDR4-2666,46,65,65,234846.14788940357,17.636458475193255,234833.67703001967,234858.6187487875,3.0,339.866,0.0,339.866,339.866,234709.83447813906,340.48300466200544
DDR4-2666,46,70,65,234280.2089719596,475.7212763783048,233943.82323147779,234616.59471244144,3.0,339.866,0.0,339.866,339.866,234334.600004658,338.08375058275135
DDR4-2666,46,80,65,233861.27789014735,150.70997428524157,233754.7098453378,233967.84593495692,3.0,334.869,0.0,334.869,334.869,236243.6292429191,345.98145221445304
DDR4-2666,46,90,65,233998.10258839547,305.99964681633986,233781.72816309094,234214.47701369997,3.0,334.869,0.0,334.869,334.869,236444.20622969908,343.6757179487187
DDR4-2666,46,100,65,233111.49095483386,163.67211905753555,232995.7572895571,233227.22462011062,3.0,334.87,0.0,334.87,334.87,233433.0693810109,330.01265268065345
